# wn (scale x 1.083)	PP 75 mu 
204.9757209	0.9268074
205.02647	0.9273896
205.0772191	0.9279631
205.1279682	0.9285257
205.1787174	0.9290758
205.2294665	0.9296123
205.2802156	0.9301355
205.3309647	0.9306465
205.3817139	0.9311479
205.432463	0.9316419
205.4832121	0.9321319
205.5339612	0.9326219
205.5847104	0.9331143
205.6354595	0.9336123
205.6862086	0.9341172
205.7369578	0.9346307
205.7877069	0.9351527
205.838456	0.9356831
205.8892051	0.9362211
205.9399543	0.9367653
205.9907034	0.9373142
206.0414525	0.9378666
206.0922016	0.9384212
206.1429508	0.9389766
206.1936999	0.939532
206.244449	0.9400862
206.2951981	0.9406382
206.3459473	0.9411875
206.3966964	0.9417329
206.4474455	0.9422739
206.4981946	0.9428098
206.5489438	0.9433401
206.5996929	0.9438644
206.650442	0.9443831
206.7011911	0.944896
206.7519403	0.9454044
206.8026894	0.9459088
206.8534385	0.9464107
206.9041877	0.9469112
206.9549368	0.947412
207.0056859	0.9479137
207.056435	0.9484169
207.1071842	0.9489226
207.1579333	0.9494303
207.2086824	0.9499398
207.2594315	0.9504504
207.3101807	0.9509612
207.3609298	0.9514706
207.4116789	0.951978
207.462428	0.9524824
207.5131772	0.952983
207.5639263	0.9534791
207.6146754	0.9539706
207.6654245	0.9544575
207.7161737	0.9549397
207.7669228	0.9554177
207.8176719	0.9558919
207.8684211	0.956363
207.9191702	0.9568321
207.9699193	0.9573001
208.0206684	0.9577682
208.0714176	0.9582379
208.1221667	0.9587107
208.1729158	0.9591871
208.2236649	0.9596679
208.2744141	0.9601536
208.3251632	0.9606432
208.3759123	0.9611353
208.4266614	0.961628
208.4774106	0.9621188
208.5281597	0.9626052
208.5789088	0.963085
208.6296579	0.9635559
208.6804071	0.9640171
208.7311562	0.9644684
208.7819053	0.9649106
208.8326545	0.9653444
208.8834036	0.965772
208.9341527	0.9661947
208.9849018	0.9666148
209.035651	0.9670327
209.0864001	0.9674503
209.1371492	0.9678677
209.1878983	0.9682848
209.2386475	0.9687014
209.2893966	0.9691166
209.3401457	0.9695297
209.3908948	0.9699398
209.441644	0.9703454
209.4923931	0.9707459
209.5431422	0.97114
209.5938913	0.9715269
209.6446405	0.9719055
209.6953896	0.9722748
209.7461387	0.9726352
209.7968878	0.9729857
209.847637	0.973327
209.8983861	0.9736599
209.9491352	0.9739859
209.9998844	0.9743066
210.0506335	0.9746243
210.1013826	0.9749413
210.1521317	0.9752598
210.2028809	0.9755817
210.25363	0.9759093
210.3043791	0.976243
210.3551282	0.9765835
210.4058774	0.9769309
210.4566265	0.9772842
210.5073756	0.9776422
210.5581247	0.9780031
210.6088739	0.9783645
210.659623	0.9787244
210.7103721	0.97908
210.7611212	0.9794297
210.8118704	0.979771
210.8626195	0.980103
210.9133686	0.9804242
210.9641178	0.9807346
211.0148669	0.9810336
211.065616	0.9813221
211.1163651	0.9816003
211.1671143	0.9818693
211.2178634	0.9821297
211.2686125	0.9823826
211.3193616	0.9826283
211.3701108	0.982868
211.4208599	0.9831019
211.471609	0.9833299
211.5223581	0.9835536
211.5731073	0.9837724
211.6238564	0.983987
211.6746055	0.9841975
211.7253546	0.9844036
211.7761038	0.9846056
211.8268529	0.9848028
211.877602	0.9849945
211.9283512	0.9851805
211.9791003	0.9853598
212.0298494	0.9855324
212.0805985	0.9856986
212.1313477	0.9858585
212.1820968	0.9860134
212.2328459	0.9861652
212.283595	0.9863153
212.3343442	0.9864659
212.3850933	0.9866186
212.4358424	0.9867749
212.4865915	0.9869354
212.5373407	0.9871
212.5880898	0.9872678
212.6388389	0.987438
212.689588	0.9876077
212.7403372	0.9877757
212.7910863	0.9879398
212.8418354	0.9880979
212.8925845	0.9882492
212.9433337	0.9883923
212.9940828	0.9885274
213.0448319	0.9886545
213.0955811	0.9887741
213.1463302	0.9888865
213.1970793	0.988992
213.2478284	0.9890922
213.2985776	0.9891868
213.3493267	0.9892767
213.4000758	0.9893623
213.4508249	0.9894431
213.5015741	0.9895201
213.5523232	0.9895929
213.6030723	0.9896616
213.6538214	0.9897262
213.7045706	0.9897866
213.7553197	0.9898425
213.8060688	0.9898934
213.8568179	0.9899392
213.9075671	0.9899793
213.9583162	0.9900128
214.0090653	0.9900395
214.0598145	0.9900585
214.1105636	0.9900692
214.1613127	0.9900711
214.2120618	0.9900641
214.262811	0.9900476
214.3135601	0.9900222
214.3643092	0.9899883
214.4150583	0.9899467
214.4658075	0.9898987
214.5165566	0.9898452
214.5673057	0.9897883
214.6180548	0.9897292
214.668804	0.9896693
214.7195531	0.9896095
214.7703022	0.9895507
214.8210513	0.9894924
214.8718005	0.9894348
214.9225496	0.9893767
214.9732987	0.989317
215.0240479	0.9892545
215.074797	0.989188
215.1255461	0.9891157
215.1762952	0.9890373
215.2270444	0.9889525
215.2777935	0.9888604
215.3285426	0.9887619
215.3792917	0.9886575
215.4300409	0.9885476
215.48079	0.9884329
215.5315391	0.9883136
215.5822882	0.98819
215.6330374	0.9880618
215.6837865	0.9879283
215.7345356	0.9877887
215.7852847	0.9876427
215.8360339	0.9874886
215.886783	0.9873267
215.9375321	0.9871565
215.9882812	0.9869782
216.0390304	0.9867926
216.0897795	0.9866017
216.1405286	0.9864063
216.1912778	0.986208
216.2420269	0.9860089
216.292776	0.9858102
216.3435251	0.9856125
216.3942743	0.9854158
216.4450234	0.9852191
216.4957725	0.9850212
216.5465216	0.9848199
216.5972708	0.9846126
216.6480199	0.9843972
216.698769	0.9841713
216.7495181	0.9839329
216.8002673	0.9836811
216.8510164	0.9834158
216.9017655	0.9831381
216.9525146	0.9828498
217.0032638	0.9825533
217.0540129	0.9822515
217.104762	0.9819478
217.1555112	0.981645
217.2062603	0.9813455
217.2570094	0.9810505
217.3077585	0.9807604
217.3585077	0.9804752
217.4092568	0.9801934
217.4600059	0.9799125
217.510755	0.9796302
217.5615042	0.9793432
217.6122533	0.9790493
217.6630024	0.9787466
217.7137515	0.978433
217.7645007	0.9781086
217.8152498	0.9777736
217.8659989	0.9774293
217.916748	0.9770781
217.9674972	0.9767221
218.0182463	0.9763644
218.0689954	0.976007
218.1197446	0.9756528
218.1704937	0.9753026
218.2212428	0.9749574
218.2719919	0.9746165
218.3227411	0.9742783
218.3734902	0.9739415
218.4242393	0.9736026
218.4749884	0.9732597
218.5257376	0.9729102
218.5764867	0.9725521
218.6272358	0.9721853
218.6779849	0.9718085
218.7287341	0.9714235
218.7794832	0.9710312
218.8302323	0.9706337
218.8809814	0.9702325
218.9317306	0.9698288
218.9824797	0.9694235
219.0332288	0.9690168
219.083978	0.9686082
219.1347271	0.9681968
219.1854762	0.9677812
219.2362253	0.96736
219.2869745	0.9669326
219.3377236	0.9664981
219.3884727	0.9660566
219.4392218	0.9656089
219.489971	0.9651551
219.5407201	0.9646965
219.5914692	0.9642337
219.6422183	0.9637679
219.6929675	0.9632995
219.7437166	0.9628288
219.7944657	0.9623556
219.8452148	0.9618808
219.895964	0.9614035
219.9467131	0.9609246
219.9974622	0.9604442
220.0482113	0.9599627
220.0989605	0.9594806
220.1497096	0.9589986
220.2004587	0.9585171
220.2512079	0.9580364
220.301957	0.9575567
220.3527061	0.9570781
220.4034552	0.9566003
220.4542044	0.9561234
220.5049535	0.9556466
220.5557026	0.95517
220.6064517	0.9546934
220.6572009	0.9542163
220.70795	0.953738
220.7586991	0.9532582
220.8094482	0.9527764
220.8601974	0.9522916
220.9109465	0.9518035
220.9616956	0.9513109
221.0124447	0.9508134
221.0631939	0.9503102
221.113943	0.9498012
221.1646921	0.9492853
221.2154413	0.9487627
221.2661904	0.9482334
221.3169395	0.9476975
221.3676886	0.9471551
221.4184378	0.9466072
221.4691869	0.9460547
221.519936	0.9454989
221.5706851	0.9449414
221.6214343	0.9443837
221.6721834	0.9438277
221.7229325	0.9432747
221.7736816	0.9427254
221.8244308	0.9421803
221.8751799	0.9416394
221.925929	0.9411017
221.9766781	0.9405661
222.0274273	0.9400308
222.0781764	0.9394946
222.1289255	0.938956
222.1796747	0.938414
222.2304238	0.9378684
222.2811729	0.9373192
222.331922	0.9367667
222.3826712	0.9362119
222.4334203	0.9356559
222.4841694	0.9350989
222.5349185	0.9345421
222.5856677	0.9339857
222.6364168	0.9334301
222.6871659	0.9328749
222.737915	0.93232
222.7886642	0.9317653
222.8394133	0.9312108
222.8901624	0.9306561
222.9409115	0.9301013
222.9916607	0.9295465
223.0424098	0.9289911
223.0931589	0.9284352
223.143908	0.927878
223.1946572	0.927319
223.2454063	0.9267568
223.2961554	0.9261909
223.3469046	0.9256202
223.3976537	0.9250445
223.4484028	0.9244637
223.4991519	0.9238789
223.5499011	0.9232911
223.6006502	0.9227026
223.6513993	0.922115
223.7021484	0.9215316
223.7528976	0.920954
223.8036467	0.9203842
223.8543958	0.9198232
223.9051449	0.9192708
223.9558941	0.9187269
224.0066432	0.9181893
224.0573923	0.9176564
224.1081414	0.917126
224.1588906	0.9165957
224.2096397	0.9160636
224.2603888	0.9155279
224.311138	0.9149881
224.3618871	0.9144433
224.4126362	0.9138937
224.4633853	0.9133399
224.5141345	0.9127822
224.5648836	0.9122221
224.6156327	0.9116601
224.6663818	0.9110969
224.717131	0.9105331
224.7678801	0.9099697
224.8186292	0.9094066
224.8693783	0.9088445
224.9201275	0.9082834
224.9708766	0.9077233
225.0216257	0.9071639
225.0723748	0.9066051
225.123124	0.9060459
225.1738731	0.9054857
225.2246222	0.9049235
225.2753714	0.9043588
225.3261205	0.9037908
225.3768696	0.903219
225.4276187	0.902644
225.4783679	0.902066
225.529117	0.9014862
225.5798661	0.9009053
225.6306152	0.9003239
225.6813644	0.8997435
225.7321135	0.8991646
225.7828626	0.8985868
225.8336117	0.8980104
225.8843609	0.8974347
225.93511	0.8968594
225.9858591	0.896284
226.0366082	0.8957093
226.0873574	0.8951352
226.1381065	0.8945629
226.1888556	0.8939938
226.2396047	0.8934294
226.2903539	0.8928713
226.341103	0.8923206
226.3918521	0.8917779
226.4426013	0.8912432
226.4933504	0.8907161
226.5440995	0.8901951
226.5948486	0.8896792
226.6455978	0.8891662
226.6963469	0.8886552
226.747096	0.8881447
226.7978451	0.8876336
226.8485943	0.8871217
226.8993434	0.8866085
226.9500925	0.8860952
227.0008416	0.8855813
227.0515908	0.8850676
227.1023399	0.8845545
227.153089	0.8840418
227.2038381	0.8835294
227.2545873	0.8830172
227.3053364	0.882504
227.3560855	0.8819893
227.4068347	0.8814724
227.4575838	0.8809528
227.5083329	0.8804298
227.559082	0.879904
227.6098312	0.8793762
227.6605803	0.8788472
227.7113294	0.8783191
227.7620785	0.8777934
227.8128277	0.877272
227.8635768	0.876757
227.9143259	0.8762496
227.965075	0.8757509
228.0158242	0.8752612
228.0665733	0.8747807
228.1173224	0.8743088
228.1680715	0.8738447
228.2188207	0.8733877
228.2695698	0.8729374
228.3203189	0.8724924
228.3710681	0.8720525
228.4218172	0.871617
228.4725663	0.8711855
228.5233154	0.8707569
228.5740646	0.870331
228.6248137	0.8699065
228.6755628	0.8694826
228.7263119	0.8690579
228.7770611	0.8686318
228.8278102	0.8682032
228.8785593	0.8677716
228.9293084	0.8673366
228.9800576	0.8668988
229.0308067	0.8664583
229.0815558	0.8660163
229.1323049	0.8655738
229.1830541	0.8651317
229.2338032	0.864692
229.2845523	0.8642547
229.3353014	0.8638213
229.3860506	0.8633928
229.4367997	0.8629691
229.4875488	0.8625507
229.538298	0.8621377
229.5890471	0.8617296
229.6397962	0.8613262
229.6905453	0.8609271
229.7412945	0.8605317
229.7920436	0.8601402
229.8427927	0.8597519
229.8935418	0.8593665
229.944291	0.8589841
229.9950401	0.8586044
230.0457892	0.8582273
230.0965383	0.8578527
230.1472875	0.8574802
230.1980366	0.8571091
230.2487857	0.8567399
230.2995348	0.8563717
230.350284	0.8560047
230.4010331	0.8556386
230.4517822	0.8552744
230.5025314	0.8549119
230.5532805	0.8545519
230.6040296	0.8541952
230.6547787	0.8538422
230.7055279	0.8534935
230.756277	0.8531488
230.8070261	0.8528084
230.8577752	0.8524718
230.9085244	0.8521383
230.9592735	0.8518078
231.0100226	0.8514796
231.0607717	0.8511538
231.1115209	0.8508302
231.16227	0.8505092
231.2130191	0.8501909
231.2637682	0.8498761
231.3145174	0.8495647
231.3652665	0.8492572
231.4160156	0.848953
231.4667648	0.848652
231.5175139	0.8483531
231.568263	0.8480557
231.6190121	0.8477589
231.6697613	0.8474622
231.7205104	0.8471651
231.7712595	0.8468674
231.8220086	0.8465698
231.8727578	0.8462725
231.9235069	0.8459763
231.974256	0.8456816
232.0250051	0.8453894
232.0757543	0.8451004
232.1265034	0.8448149
232.1772525	0.8445333
232.2280016	0.8442562
232.2787508	0.8439837
232.3294999	0.8437162
232.380249	0.8434541
232.4309981	0.8431979
232.4817473	0.8429484
232.5324964	0.8427055
232.5832455	0.8424699
232.6339947	0.8422418
232.6847438	0.8420208
232.7354929	0.8418068
232.786242	0.8415991
232.8369912	0.8413966
232.8877403	0.8411986
232.9384894	0.8410041
232.9892385	0.8408116
233.0399877	0.8406203
233.0907368	0.8404298
233.1414859	0.8402394
233.192235	0.840049
233.2429842	0.8398589
233.2937333	0.8396695
233.3444824	0.8394815
233.3952315	0.8392953
233.4459807	0.8391115
233.4967298	0.8389303
233.5474789	0.8387521
233.5982281	0.8385765
233.6489772	0.8384036
233.6997263	0.8382331
233.7504754	0.8380643
233.8012246	0.8378973
233.8519737	0.8377321
233.9027228	0.8375686
233.9534719	0.8374073
234.0042211	0.8372481
234.0549702	0.8370925
234.1057193	0.8369401
234.1564684	0.8367915
234.2072176	0.8366474
234.2579667	0.8365081
234.3087158	0.8363738
234.3594649	0.8362447
234.4102141	0.8361213
234.4609632	0.8360034
234.5117123	0.8358915
234.5624615	0.8357857
234.6132106	0.8356856
234.6639597	0.8355913
234.7147088	0.835502
234.765458	0.8354176
234.8162071	0.8353371
234.8669562	0.8352596
234.9177053	0.8351843
234.9684545	0.8351104
235.0192036	0.8350369
235.0699527	0.8349634
235.1207018	0.8348894
235.171451	0.8348151
235.2222001	0.8347403
235.2729492	0.8346656
235.3236983	0.8345914
235.3744475	0.834519
235.4251966	0.8344494
235.4759457	0.8343841
235.5266948	0.8343239
235.577444	0.8342702
235.6281931	0.8342242
235.6789422	0.8341861
235.7296914	0.8341563
235.7804405	0.834134
235.8311896	0.8341185
235.8819387	0.8341087
235.9326879	0.8341026
235.983437	0.8340988
236.0341861	0.8340954
236.0849352	0.8340917
236.1356844	0.8340864
236.1864335	0.8340797
236.2371826	0.8340714
236.2879317	0.8340623
236.3386809	0.8340535
236.38943	0.8340458
236.4401791	0.8340402
236.4909282	0.8340378
236.5416774	0.8340393
236.5924265	0.8340454
236.6431756	0.8340564
236.6939248	0.8340726
236.7446739	0.8340941
236.795423	0.8341215
236.8461721	0.8341545
236.8969213	0.8341935
236.9476704	0.8342384
236.9984195	0.8342888
237.0491686	0.8343449
237.0999178	0.8344063
237.1506669	0.834472
237.201416	0.8345422
237.2521651	0.8346155
237.3029143	0.8346918
237.3536634	0.8347706
237.4044125	0.8348511
237.4551616	0.8349332
237.5059108	0.8350164
237.5566599	0.8351005
237.607409	0.8351853
237.6581582	0.8352712
237.7089073	0.8353574
237.7596564	0.8354446
237.8104055	0.8355327
237.8611547	0.8356221
237.9119038	0.835713
237.9626529	0.835806
238.013402	0.8359013
238.0641512	0.8359996
238.1149003	0.8361015
238.1656494	0.8362073
238.2163985	0.8363176
238.2671477	0.8364326
238.3178968	0.8365527
238.3686459	0.8366779
238.419395	0.8368083
238.4701442	0.8369434
238.5208933	0.8370827
238.5716424	0.8372257
238.6223916	0.8373718
238.6731407	0.8375199
238.7238898	0.8376693
238.7746389	0.8378195
238.8253881	0.8379703
238.8761372	0.8381211
238.9268863	0.8382724
238.9776354	0.8384242
239.0283846	0.8385773
239.0791337	0.8387319
239.1298828	0.8388884
239.1806319	0.839047
239.2313811	0.8392076
239.2821302	0.8393698
239.3328793	0.8395336
239.3836284	0.8396983
239.4343776	0.8398635
239.4851267	0.8400294
239.5358758	0.8401957
239.5866249	0.8403631
239.6373741	0.8405323
239.6881232	0.8407038
239.7388723	0.840879
239.7896215	0.8410587
239.8403706	0.8412436
239.8911197	0.8414342
239.9418688	0.8416313
239.992618	0.841835
240.0433671	0.8420457
240.0941162	0.8422627
240.1448653	0.8424862
240.1956145	0.8427154
240.2463636	0.8429496
240.2971127	0.8431879
240.3478618	0.8434288
240.398611	0.8436711
240.4493601	0.8439132
240.5001092	0.844154
240.5508583	0.8443922
240.6016075	0.8446268
240.6523566	0.8448576
240.7031057	0.8450843
240.7538549	0.8453081
240.804604	0.8455291
240.8553531	0.8457491
240.9061022	0.8459696
240.9568514	0.8461913
241.0076005	0.8464167
241.0583496	0.8466457
241.1090987	0.8468796
241.1598479	0.8471187
241.210597	0.8473636
241.2613461	0.8476136
241.3120952	0.8478687
241.3628444	0.8481284
241.4135935	0.8483923
241.4643426	0.8486592
241.5150917	0.8489282
241.5658409	0.8491989
241.61659	0.8494704
241.6673391	0.8497416
241.7180883	0.8500122
241.7688374	0.8502818
241.8195865	0.85055
241.8703356	0.850817
241.9210848	0.8510834
241.9718339	0.8513493
242.022583	0.8516159
242.0733321	0.8518841
242.1240813	0.8521548
242.1748304	0.8524286
242.2255795	0.8527064
242.2763286	0.8529889
242.3270778	0.853276
242.3778269	0.8535681
242.428576	0.8538648
242.4793251	0.8541657
242.5300743	0.8544704
242.5808234	0.8547779
242.6315725	0.8550874
242.6823216	0.8553982
242.7330708	0.8557093
242.7838199	0.8560201
242.834569	0.8563297
242.8853182	0.8566375
242.9360673	0.8569433
242.9868164	0.8572468
243.0375655	0.8575479
243.0883147	0.8578467
243.1390638	0.8581437
243.1898129	0.8584397
243.240562	0.8587354
243.2913112	0.8590317
243.3420603	0.8593294
243.3928094	0.8596296
243.4435585	0.859933
243.4943077	0.8602397
243.5450568	0.8605504
243.5958059	0.860864
243.646555	0.8611802
243.6973042	0.8614984
243.7480533	0.8618171
243.7988024	0.8621356
243.8495516	0.8624533
243.9003007	0.8627694
243.9510498	0.863084
244.0017989	0.8633973
244.0525481	0.8637099
244.1032972	0.8640226
244.1540463	0.8643364
244.2047954	0.8646526
244.2555446	0.8649715
244.3062937	0.8652937
244.3570428	0.8656194
244.4077919	0.8659486
244.4585411	0.8662811
244.5092902	0.8666162
244.5600393	0.8669537
244.6107884	0.8672932
244.6615376	0.8676341
244.7122867	0.8679761
244.7630358	0.868319
244.813785	0.8686628
244.8645341	0.8690073
244.9152832	0.869352
244.9660323	0.8696967
245.0167815	0.8700417
245.0675306	0.8703862
245.1182797	0.8707306
245.1690288	0.8710747
245.219778	0.8714186
245.2705271	0.8717629
245.3212762	0.8721074
245.3720253	0.872453
245.4227745	0.8728001
245.4735236	0.8731496
245.5242727	0.8735022
245.5750218	0.8738585
245.625771	0.8742192
245.6765201	0.8745852
245.7272692	0.874957
245.7780183	0.875335
245.8287675	0.8757196
245.8795166	0.8761108
245.9302657	0.876509
245.9810149	0.8769134
246.031764	0.8773243
246.0825131	0.8777406
246.1332622	0.8781629
246.1840114	0.8785901
246.2347605	0.8790222
246.2855096	0.8794588
246.3362587	0.8798996
246.3870079	0.8803445
246.437757	0.8807927
246.4885061	0.8812438
246.5392552	0.8816968
246.5900044	0.8821514
246.6407535	0.8826066
246.6915026	0.8830619
246.7422517	0.8835173
246.7930009	0.8839727
246.84375	0.8844283
246.8944991	0.8848846
246.9452483	0.8853421
246.9959974	0.8858018
247.0467465	0.8862638
247.0974956	0.8867283
247.1482448	0.887195
247.1989939	0.8876635
247.249743	0.8881333
247.3004921	0.8886029
247.3512413	0.8890726
247.4019904	0.8895412
247.4527395	0.8900093
247.5034886	0.8904771
247.5542378	0.8909461
247.6049869	0.8914177
247.655736	0.8918939
247.7064851	0.8923764
247.7572343	0.8928676
247.8079834	0.8933685
247.8587325	0.8938802
247.9094817	0.8944028
247.9602308	0.8949355
248.0109799	0.8954772
248.061729	0.8960256
248.1124782	0.8965783
248.1632273	0.8971334
248.2139764	0.897688
248.2647255	0.8982404
248.3154747	0.8987893
248.3662238	0.8993342
248.4169729	0.8998744
248.467722	0.9004107
248.5184712	0.900944
248.5692203	0.9014755
248.6199694	0.9020064
248.6707185	0.9025382
248.7214677	0.9030716
248.7722168	0.9036072
248.8229659	0.9041457
248.873715	0.9046866
248.9244642	0.9052304
248.9752133	0.9057766
249.0259624	0.9063248
249.0767116	0.9068753
249.1274607	0.9074279
249.1782098	0.9079828
249.2289589	0.9085403
249.2797081	0.9091009
249.3304572	0.9096648
249.3812063	0.9102314
249.4319554	0.9108014
249.4827046	0.9113743
249.5334537	0.9119492
249.5842028	0.912526
249.6349519	0.9131036
249.6857011	0.9136822
249.7364502	0.9142607
249.7871993	0.9148388
249.8379484	0.9154167
249.8886976	0.9159935
249.9394467	0.9165697
249.9901958	0.917145
250.040945	0.9177191
250.0916941	0.9182915
250.1424432	0.9188628
250.1931923	0.9194324
250.2439415	0.9200006
250.2946906	0.9205675
250.3454397	0.9211335
250.3961888	0.9216992
250.446938	0.9222649
250.4976871	0.9228312
250.5484362	0.9233987
250.5991853	0.9239675
250.6499345	0.9245374
250.7006836	0.9251087
250.7514327	0.9256808
250.8021818	0.9262531
250.852931	0.9268251
250.9036801	0.9273962
250.9544292	0.9279655
251.0051784	0.928533
251.0559275	0.9290985
251.1066766	0.9296617
251.1574257	0.930223
251.2081749	0.9307828
251.258924	0.9313406
251.3096731	0.9318974
251.3604222	0.9324528
251.4111714	0.933006
251.4619205	0.9335572
251.5126696	0.9341053
251.5634187	0.9346499
251.6141679	0.9351896
251.664917	0.9357244
251.7156661	0.9362531
251.7664152	0.9367758
251.8171644	0.937292
251.8679135	0.9378018
251.9186626	0.9383053
251.9694117	0.9388033
252.0201609	0.9392954
252.07091	0.9397831
252.1216591	0.940266
252.1724083	0.9407455
252.2231574	0.9412215
252.2739065	0.9416957
252.3246556	0.9421681
252.3754048	0.9426397
252.4261539	0.9431108
252.476903	0.943582
252.5276521	0.9440534
252.5784013	0.944524
252.6291504	0.9449939
252.6798995	0.945462
252.7306486	0.9459271
252.7813978	0.9463887
252.8321469	0.946846
252.882896	0.9472984
252.9336451	0.9477462
252.9843943	0.9481891
253.0351434	0.9486281
253.0858925	0.9490634
253.1366417	0.9494953
253.1873908	0.9499238
253.2381399	0.9503484
253.288889	0.9507682
253.3396382	0.9511827
253.3903873	0.951591
253.4411364	0.951992
253.4918855	0.9523857
253.5426347	0.9527724
253.5933838	0.9531536
253.6441329	0.95353
253.694882	0.9539042
253.7456312	0.9542783
253.7963803	0.9546544
253.8471294	0.9550335
253.8978785	0.9554164
253.9486277	0.955803
253.9993768	0.9561919
254.0501259	0.9565814
254.1008751	0.9569695
254.1516242	0.9573547
254.2023733	0.9577355
254.2531224	0.9581109
254.3038716	0.9584813
254.3546207	0.9588466
254.4053698	0.9592079
254.4561189	0.9595655
254.5068681	0.9599206
254.5576172	0.960273
254.6083663	0.9606223
254.6591154	0.9609679
254.7098646	0.9613084
254.7606137	0.9616424
254.8113628	0.9619684
254.8621119	0.9622856
254.9128611	0.962593
254.9636102	0.962891
255.0143593	0.9631801
255.0651084	0.9634615
255.1158576	0.9637364
255.1666067	0.9640068
255.2173558	0.9642736
255.268105	0.9645382
255.3188541	0.964801
255.3696032	0.965062
255.4203523	0.9653205
255.4711015	0.9655756
255.5218506	0.9658264
255.5725997	0.9660714
255.6233488	0.96631
255.674098	0.9665413
255.7248471	0.9667654
255.7755962	0.9669824
255.8263453	0.967193
255.8770945	0.9673981
255.9278436	0.967599
255.9785927	0.9677958
256.0293418	0.9679896
256.080091	0.9681798
256.1308401	0.9683663
256.1815892	0.968549
256.2323384	0.9687266
256.2830875	0.9688985
256.3338366	0.9690644
256.3845857	0.9692237
256.4353349	0.9693767
256.486084	0.969524
256.5368331	0.9696661
256.5875822	0.969804
256.6383314	0.9699388
256.6890805	0.970071
256.7398296	0.9702011
256.7905787	0.9703296
256.8413279	0.9704562
256.892077	0.9705809
256.9428261	0.9707027
256.9935752	0.9708213
257.0443244	0.9709362
257.0950735	0.9710469
257.1458226	0.9711528
257.1965718	0.9712536
257.2473209	0.9713482
257.29807	0.9714367
257.3488191	0.971518
257.3995683	0.9715915
257.4503174	0.9716569
257.5010665	0.9717134
257.5518156	0.971761
257.6025648	0.9717997
257.6533139	0.9718303
257.704063	0.9718537
257.7548121	0.9718705
257.8055613	0.9718828
257.8563104	0.9718913
257.9070595	0.9718971
257.9578086	0.9719006
258.0085578	0.9719023
258.0593069	0.9719015
258.110056	0.9718975
258.1608052	0.9718896
258.2115543	0.971877
258.2623034	0.9718581
258.3130525	0.9718334
258.3638017	0.9718018
258.4145508	0.9717637
258.4652999	0.9717192
258.516049	0.9716684
258.5667982	0.971612
258.6175473	0.9715497
258.6682964	0.9714825
258.7190455	0.9714096
258.7697947	0.9713315
258.8205438	0.9712483
258.8712929	0.9711607
258.922042	0.9710696
258.9727912	0.9709758
259.0235403	0.9708803
259.0742894	0.9707848
259.1250385	0.9706904
259.1757877	0.9705978
259.2265368	0.9705082
259.2772859	0.9704209
259.3280351	0.9703352
259.3787842	0.9702498
259.4295333	0.9701627
259.4802824	0.9700719
259.5310316	0.9699747
259.5817807	0.9698694
259.6325298	0.9697535
259.6832789	0.9696258
259.7340281	0.9694858
259.7847772	0.969333
259.8355263	0.9691678
259.8862754	0.968991
259.9370246	0.9688045
259.9877737	0.9686092
260.0385228	0.9684071
260.0892719	0.9681994
260.1400211	0.9679877
260.1907702	0.9677728
260.2415193	0.9675551
260.2922685	0.9673352
260.3430176	0.9671131
260.3937667	0.9668888
260.4445158	0.9666628
260.495265	0.9664348
260.5460141	0.9662059
260.5967632	0.9659767
260.6475123	0.9657483
260.6982615	0.9655218
260.7490106	0.9652982
260.7997597	0.9650778
260.8505088	0.9648602
260.901258	0.9646452
260.9520071	0.9644315
261.0027562	0.9642166
261.0535053	0.9639985
261.1042545	0.9637745
261.1550036	0.9635425
261.2057527	0.9632996
261.2565019	0.963045
261.307251	0.9627776
261.3580001	0.962497
261.4087492	0.962204
261.4594984	0.9618994
261.5102475	0.9615846
261.5609966	0.9612615
261.6117457	0.9609312
261.6624949	0.9605957
261.713244	0.9602564
261.7639931	0.9599146
261.8147422	0.9595709
261.8654914	0.9592265
261.9162405	0.9588819
261.9669896	0.9585373
262.0177387	0.9581931
262.0684879	0.9578494
262.119237	0.957506
262.1699861	0.957163
262.2207352	0.9568201
262.2714844	0.9564769
262.3222335	0.9561329
262.3729826	0.9557873
262.4237318	0.9554399
262.4744809	0.9550901
262.52523	0.9547371
262.5759791	0.9543801
262.6267283	0.9540187
262.6774774	0.9536524
262.7282265	0.9532816
262.7789756	0.9529052
262.8297248	0.9525241
262.8804739	0.9521381
262.931223	0.9517484
262.9819721	0.9513555
263.0327213	0.95096
263.0834704	0.9505628
263.1342195	0.9501641
263.1849686	0.9497642
263.2357178	0.9493632
263.2864669	0.9489602
263.337216	0.9485551
263.3879652	0.9481472
263.4387143	0.9477354
263.4894634	0.9473195
263.5402125	0.9468995
263.5909617	0.9464756
263.6417108	0.9460484
263.6924599	0.9456189
263.743209	0.945188
263.7939582	0.9447571
263.8447073	0.9443271
263.8954564	0.9438978
263.9462055	0.9434702
263.9969547	0.9430432
264.0477038	0.9426158
264.0984529	0.9421874
264.149202	0.9417561
264.1999512	0.9413216
264.2507003	0.9408824
264.3014494	0.9404387
264.3521986	0.9399905
264.4029477	0.9395384
264.4536968	0.9390832
264.5044459	0.9386263
264.5551951	0.9381685
264.6059442	0.9377103
264.6566933	0.9372521
264.7074424	0.9367942
264.7581916	0.9363359
264.8089407	0.9358763
264.8596898	0.935415
264.9104389	0.9349509
264.9611881	0.9344836
265.0119372	0.9340129
